Var1,Var2,Var3,Var4,Freq
2017,2,St.Andrew-Windfields (40),22,0
2018,2,St.Andrew-Windfields (40),22,0
2019,2,St.Andrew-Windfields (40),22,0
2020,2,St.Andrew-Windfields (40),22,0
2016,3,St.Andrew-Windfields (40),22,0
2017,3,St.Andrew-Windfields (40),22,0
2018,3,St.Andrew-Windfields (40),22,0
2019,3,St.Andrew-Windfields (40),22,0
2020,3,St.Andrew-Windfields (40),22,0
2016,0,Steeles (116),22,20
2017,0,Steeles (116),22,12
2018,0,Steeles (116),22,11
2019,0,Steeles (116),22,9
2020,0,Steeles (116),22,2
2016,1,Steeles (116),22,0
2017,1,Steeles (116),22,0
2018,1,Steeles (116),22,0
2019,1,Steeles (116),22,0
2020,1,Steeles (116),22,0
2016,2,Steeles (116),22,0
2017,2,Steeles (116),22,0
2018,2,Steeles (116),22,0
2019,2,Steeles (116),22,0
2020,2,Steeles (116),22,0
2016,3,Steeles (116),22,0
2017,3,Steeles (116),22,0
2018,3,Steeles (116),22,0
2019,3,Steeles (116),22,0
2020,3,Steeles (116),22,0
2016,0,Stonegate-Queensway (16),22,5
2017,0,Stonegate-Queensway (16),22,11
2018,0,Stonegate-Queensway (16),22,8
2019,0,Stonegate-Queensway (16),22,8
2020,0,Stonegate-Queensway (16),22,4
2016,1,Stonegate-Queensway (16),22,0
2017,1,Stonegate-Queensway (16),22,0
2018,1,Stonegate-Queensway (16),22,0
2019,1,Stonegate-Queensway (16),22,0
2020,1,Stonegate-Queensway (16),22,0
2016,2,Stonegate-Queensway (16),22,0
2017,2,Stonegate-Queensway (16),22,0
2018,2,Stonegate-Queensway (16),22,0
2019,2,Stonegate-Queensway (16),22,0
2020,2,Stonegate-Queensway (16),22,0
2016,3,Stonegate-Queensway (16),22,0
2017,3,Stonegate-Queensway (16),22,0
2018,3,Stonegate-Queensway (16),22,0
2019,3,Stonegate-Queensway (16),22,0
2020,3,Stonegate-Queensway (16),22,0
2016,0,Tam OShanter-Sullivan (118),22,8
2017,0,Tam OShanter-Sullivan (118),22,11
2018,0,Tam OShanter-Sullivan (118),22,1
2019,0,Tam OShanter-Sullivan (118),22,9
2020,0,Tam OShanter-Sullivan (118),22,6
2016,1,Tam OShanter-Sullivan (118),22,0
2017,1,Tam OShanter-Sullivan (118),22,0
2018,1,Tam OShanter-Sullivan (118),22,0
2019,1,Tam OShanter-Sullivan (118),22,1
2020,1,Tam OShanter-Sullivan (118),22,0
2016,2,Tam OShanter-Sullivan (118),22,0
2017,2,Tam OShanter-Sullivan (118),22,0
2018,2,Tam OShanter-Sullivan (118),22,0
2019,2,Tam OShanter-Sullivan (118),22,0
2020,2,Tam OShanter-Sullivan (118),22,0
2016,3,Tam OShanter-Sullivan (118),22,0
2017,3,Tam OShanter-Sullivan (118),22,0
2018,3,Tam OShanter-Sullivan (118),22,0
2019,3,Tam OShanter-Sullivan (118),22,0
2020,3,Tam OShanter-Sullivan (118),22,0
2016,0,Taylor-Massey (61),22,4
2017,0,Taylor-Massey (61),22,2
2018,0,Taylor-Massey (61),22,4
2019,0,Taylor-Massey (61),22,3
2020,0,Taylor-Massey (61),22,3
2016,1,Taylor-Massey (61),22,0
2017,1,Taylor-Massey (61),22,0
2018,1,Taylor-Massey (61),22,0
2019,1,Taylor-Massey (61),22,0
2020,1,Taylor-Massey (61),22,0
2016,2,Taylor-Massey (61),22,0
2017,2,Taylor-Massey (61),22,0
2018,2,Taylor-Massey (61),22,0
2019,2,Taylor-Massey (61),22,0
2020,2,Taylor-Massey (61),22,0
2016,3,Taylor-Massey (61),22,0
2017,3,Taylor-Massey (61),22,0
2018,3,Taylor-Massey (61),22,0
2019,3,Taylor-Massey (61),22,0
2020,3,Taylor-Massey (61),22,0
2016,0,The Beaches (63),22,9
2017,0,The Beaches (63),22,4
2018,0,The Beaches (63),22,8
2019,0,The Beaches (63),22,11
2020,0,The Beaches (63),22,5
2016,1,The Beaches (63),22,0
2017,1,The Beaches (63),22,0
2018,1,The Beaches (63),22,0
2019,1,The Beaches (63),22,0
2020,1,The Beaches (63),22,0
2016,2,The Beaches (63),22,0
2017,2,The Beaches (63),22,0
2018,2,The Beaches (63),22,0
2019,2,The Beaches (63),22,0
2020,2,The Beaches (63),22,0
2016,3,The Beaches (63),22,0
2017,3,The Beaches (63),22,0
2018,3,The Beaches (63),22,0
2019,3,The Beaches (63),22,0
2020,3,The Beaches (63),22,0
2016,0,Thistletown-Beaumond Heights (3),22,4
2017,0,Thistletown-Beaumond Heights (3),22,4
2018,0,Thistletown-Beaumond Heights (3),22,6
2019,0,Thistletown-Beaumond Heights (3),22,9
2020,0,Thistletown-Beaumond Heights (3),22,2
2016,1,Thistletown-Beaumond Heights (3),22,0
2017,1,Thistletown-Beaumond Heights (3),22,0
2018,1,Thistletown-Beaumond Heights (3),22,0
2019,1,Thistletown-Beaumond Heights (3),22,1
2020,1,Thistletown-Beaumond Heights (3),22,0
2016,2,Thistletown-Beaumond Heights (3),22,0
2017,2,Thistletown-Beaumond Heights (3),22,0
2018,2,Thistletown-Beaumond Heights (3),22,0
2019,2,Thistletown-Beaumond Heights (3),22,0
2020,2,Thistletown-Beaumond Heights (3),22,0
2016,3,Thistletown-Beaumond Heights (3),22,0
2017,3,Thistletown-Beaumond Heights (3),22,0
2018,3,Thistletown-Beaumond Heights (3),22,0
2019,3,Thistletown-Beaumond Heights (3),22,0
2020,3,Thistletown-Beaumond Heights (3),22,0
2016,0,Thorncliffe Park (55),22,5
2017,0,Thorncliffe Park (55),22,7
2018,0,Thorncliffe Park (55),22,8
2019,0,Thorncliffe Park (55),22,4
2020,0,Thorncliffe Park (55),22,4
2016,1,Thorncliffe Park (55),22,0
2017,1,Thorncliffe Park (55),22,0
2018,1,Thorncliffe Park (55),22,0
2019,1,Thorncliffe Park (55),22,0
2020,1,Thorncliffe Park (55),22,0
2016,2,Thorncliffe Park (55),22,0
2017,2,Thorncliffe Park (55),22,0
2018,2,Thorncliffe Park (55),22,0
2019,2,Thorncliffe Park (55),22,0
2020,2,Thorncliffe Park (55),22,0
2016,3,Thorncliffe Park (55),22,0
2017,3,Thorncliffe Park (55),22,0
2018,3,Thorncliffe Park (55),22,0
2019,3,Thorncliffe Park (55),22,0
2020,3,Thorncliffe Park (55),22,0
2016,0,Trinity-Bellwoods (81),22,11
2017,0,Trinity-Bellwoods (81),22,10
2018,0,Trinity-Bellwoods (81),22,9
2019,0,Trinity-Bellwoods (81),22,16
2020,0,Trinity-Bellwoods (81),22,2
2016,1,Trinity-Bellwoods (81),22,0
2017,1,Trinity-Bellwoods (81),22,0
2018,1,Trinity-Bellwoods (81),22,0
2019,1,Trinity-Bellwoods (81),22,0
2020,1,Trinity-Bellwoods (81),22,0
2016,2,Trinity-Bellwoods (81),22,0
2017,2,Trinity-Bellwoods (81),22,0
2018,2,Trinity-Bellwoods (81),22,0
2019,2,Trinity-Bellwoods (81),22,0
2020,2,Trinity-Bellwoods (81),22,0
2016,3,Trinity-Bellwoods (81),22,0
2017,3,Trinity-Bellwoods (81),22,0
2018,3,Trinity-Bellwoods (81),22,0
2019,3,Trinity-Bellwoods (81),22,0
2020,3,Trinity-Bellwoods (81),22,0
2016,0,University (79),22,11
2017,0,University (79),22,7
2018,0,University (79),22,12
2019,0,University (79),22,9
2020,0,University (79),22,7
2016,1,University (79),22,0
2017,1,University (79),22,0
2018,1,University (79),22,0
2019,1,University (79),22,0
2020,1,University (79),22,0
2016,2,University (79),22,0
2017,2,University (79),22,0
2018,2,University (79),22,0
2019,2,University (79),22,0
2020,2,University (79),22,0
2016,3,University (79),22,0
2017,3,University (79),22,0
2018,3,University (79),22,0
2019,3,University (79),22,0
2020,3,University (79),22,0
2016,0,Victoria Village (43),22,5
2017,0,Victoria Village (43),22,8
2018,0,Victoria Village (43),22,6
2019,0,Victoria Village (43),22,7
2020,0,Victoria Village (43),22,3
2016,1,Victoria Village (43),22,0
2017,1,Victoria Village (43),22,0
2018,1,Victoria Village (43),22,0
2019,1,Victoria Village (43),22,0
2020,1,Victoria Village (43),22,0
2016,2,Victoria Village (43),22,0
2017,2,Victoria Village (43),22,0
2018,2,Victoria Village (43),22,0
2019,2,Victoria Village (43),22,0
2020,2,Victoria Village (43),22,0
2016,3,Victoria Village (43),22,0
2017,3,Victoria Village (43),22,0
2018,3,Victoria Village (43),22,0
2019,3,Victoria Village (43),22,0
2020,3,Victoria Village (43),22,0
2016,0,Waterfront Communities-The Island (77),22,86
2017,0,Waterfront Communities-The Island (77),22,128
2018,0,Waterfront Communities-The Island (77),22,109
2019,0,Waterfront Communities-The Island (77),22,99
2020,0,Waterfront Communities-The Island (77),22,38
2016,1,Waterfront Communities-The Island (77),22,1
2017,1,Waterfront Communities-The Island (77),22,0
2018,1,Waterfront Communities-The Island (77),22,0
2019,1,Waterfront Communities-The Island (77),22,0
2020,1,Waterfront Communities-The Island (77),22,0
2016,2,Waterfront Communities-The Island (77),22,0
2017,2,Waterfront Communities-The Island (77),22,0
2018,2,Waterfront Communities-The Island (77),22,0
2019,2,Waterfront Communities-The Island (77),22,0
2020,2,Waterfront Communities-The Island (77),22,0
2016,3,Waterfront Communities-The Island (77),22,0
2017,3,Waterfront Communities-The Island (77),22,0
2018,3,Waterfront Communities-The Island (77),22,0
2019,3,Waterfront Communities-The Island (77),22,0
2020,3,Waterfront Communities-The Island (77),22,0
2016,0,West Hill (136),22,12
2017,0,West Hill (136),22,10
2018,0,West Hill (136),22,11
2019,0,West Hill (136),22,13
2020,0,West Hill (136),22,8
2016,1,West Hill (136),22,0
2017,1,West Hill (136),22,0
2018,1,West Hill (136),22,0
2019,1,West Hill (136),22,0
2020,1,West Hill (136),22,0
2016,2,West Hill (136),22,0
2017,2,West Hill (136),22,0
2018,2,West Hill (136),22,0
2019,2,West Hill (136),22,0
2020,2,West Hill (136),22,0
2016,3,West Hill (136),22,0
2017,3,West Hill (136),22,0
2018,3,West Hill (136),22,0
2019,3,West Hill (136),22,0
2020,3,West Hill (136),22,0
2016,0,West Humber-Clairville (1),22,33
2017,0,West Humber-Clairville (1),22,39
2018,0,West Humber-Clairville (1),22,30
2019,0,West Humber-Clairville (1),22,50
2020,0,West Humber-Clairville (1),22,18
2016,1,West Humber-Clairville (1),22,0
2017,1,West Humber-Clairville (1),22,0
2018,1,West Humber-Clairville (1),22,0
2019,1,West Humber-Clairville (1),22,0
2020,1,West Humber-Clairville (1),22,0
2016,2,West Humber-Clairville (1),22,0
2017,2,West Humber-Clairville (1),22,0
2018,2,West Humber-Clairville (1),22,0
2019,2,West Humber-Clairville (1),22,0
2020,2,West Humber-Clairville (1),22,0
2016,3,West Humber-Clairville (1),22,0
2017,3,West Humber-Clairville (1),22,0
2018,3,West Humber-Clairville (1),22,0
2019,3,West Humber-Clairville (1),22,0
2020,3,West Humber-Clairville (1),22,0
2016,0,Westminster-Branson (35),22,6
2017,0,Westminster-Branson (35),22,6
2018,0,Westminster-Branson (35),22,6
2019,0,Westminster-Branson (35),22,0
2020,0,Westminster-Branson (35),22,9
2016,1,Westminster-Branson (35),22,0
2017,1,Westminster-Branson (35),22,0
2018,1,Westminster-Branson (35),22,0
2019,1,Westminster-Branson (35),22,0
2020,1,Westminster-Branson (35),22,0
2016,2,Westminster-Branson (35),22,0
2017,2,Westminster-Branson (35),22,0
2018,2,Westminster-Branson (35),22,0
2019,2,Westminster-Branson (35),22,0
2020,2,Westminster-Branson (35),22,0
2016,3,Westminster-Branson (35),22,0
2017,3,Westminster-Branson (35),22,0
2018,3,Westminster-Branson (35),22,0
2019,3,Westminster-Branson (35),22,0
2020,3,Westminster-Branson (35),22,0
2016,0,Weston (113),22,11
2017,0,Weston (113),22,8
2018,0,Weston (113),22,7
2019,0,Weston (113),22,8
2020,0,Weston (113),22,5
2016,1,Weston (113),22,0
2017,1,Weston (113),22,0
2018,1,Weston (113),22,0
2019,1,Weston (113),22,0
2020,1,Weston (113),22,0
2016,2,Weston (113),22,0
2017,2,Weston (113),22,0
2018,2,Weston (113),22,0
2019,2,Weston (113),22,0
2020,2,Weston (113),22,0
2016,3,Weston (113),22,0
2017,3,Weston (113),22,0
2018,3,Weston (113),22,0
2019,3,Weston (113),22,0
2020,3,Weston (113),22,0
2016,0,Weston-Pellam Park (91),22,1
2017,0,Weston-Pellam Park (91),22,4
2018,0,Weston-Pellam Park (91),22,5
2019,0,Weston-Pellam Park (91),22,3
2020,0,Weston-Pellam Park (91),22,2
2016,1,Weston-Pellam Park (91),22,0
2017,1,Weston-Pellam Park (91),22,0
2018,1,Weston-Pellam Park (91),22,0
2019,1,Weston-Pellam Park (91),22,0
2020,1,Weston-Pellam Park (91),22,0
2016,2,Weston-Pellam Park (91),22,0
2017,2,Weston-Pellam Park (91),22,0
2018,2,Weston-Pellam Park (91),22,0
2019,2,Weston-Pellam Park (91),22,0
2020,2,Weston-Pellam Park (91),22,0
2016,3,Weston-Pellam Park (91),22,0
2017,3,Weston-Pellam Park (91),22,0
2018,3,Weston-Pellam Park (91),22,0
2019,3,Weston-Pellam Park (91),22,0
2020,3,Weston-Pellam Park (91),22,0
2016,0,Wexford/Maryvale (119),22,35
2017,0,Wexford/Maryvale (119),22,22
2018,0,Wexford/Maryvale (119),22,28
2019,0,Wexford/Maryvale (119),22,32
2020,0,Wexford/Maryvale (119),22,13
2016,1,Wexford/Maryvale (119),22,0
2017,1,Wexford/Maryvale (119),22,1
2018,1,Wexford/Maryvale (119),22,0
2019,1,Wexford/Maryvale (119),22,0
2020,1,Wexford/Maryvale (119),22,1
2016,2,Wexford/Maryvale (119),22,0
2017,2,Wexford/Maryvale (119),22,0
2018,2,Wexford/Maryvale (119),22,0
2019,2,Wexford/Maryvale (119),22,0
2020,2,Wexford/Maryvale (119),22,0
2016,3,Wexford/Maryvale (119),22,0
2017,3,Wexford/Maryvale (119),22,0
2018,3,Wexford/Maryvale (119),22,0
2019,3,Wexford/Maryvale (119),22,0
2020,3,Wexford/Maryvale (119),22,0
2016,0,Willowdale East (51),22,14
2017,0,Willowdale East (51),22,18
2018,0,Willowdale East (51),22,24
2019,0,Willowdale East (51),22,19
2020,0,Willowdale East (51),22,6
2016,1,Willowdale East (51),22,0
2017,1,Willowdale East (51),22,0
2018,1,Willowdale East (51),22,0
2019,1,Willowdale East (51),22,0
2020,1,Willowdale East (51),22,0
2016,2,Willowdale East (51),22,0
2017,2,Willowdale East (51),22,0
2018,2,Willowdale East (51),22,0
2019,2,Willowdale East (51),22,0
2020,2,Willowdale East (51),22,0
2016,3,Willowdale East (51),22,0
2017,3,Willowdale East (51),22,0
2018,3,Willowdale East (51),22,0
2019,3,Willowdale East (51),22,0
2020,3,Willowdale East (51),22,0
2016,0,Willowdale West (37),22,6
2017,0,Willowdale West (37),22,12
2018,0,Willowdale West (37),22,8
2019,0,Willowdale West (37),22,6
2020,0,Willowdale West (37),22,2
2016,1,Willowdale West (37),22,0
2017,1,Willowdale West (37),22,0
2018,1,Willowdale West (37),22,0
2019,1,Willowdale West (37),22,0
2020,1,Willowdale West (37),22,0
2016,2,Willowdale West (37),22,0
2017,2,Willowdale West (37),22,0
2018,2,Willowdale West (37),22,0
2019,2,Willowdale West (37),22,0
2020,2,Willowdale West (37),22,0
2016,3,Willowdale West (37),22,0
2017,3,Willowdale West (37),22,0
2018,3,Willowdale West (37),22,0
2019,3,Willowdale West (37),22,0
2020,3,Willowdale West (37),22,0
2016,0,Willowridge-Martingrove-Richview (7),22,3
2017,0,Willowridge-Martingrove-Richview (7),22,6
2018,0,Willowridge-Martingrove-Richview (7),22,4
2019,0,Willowridge-Martingrove-Richview (7),22,12
2020,0,Willowridge-Martingrove-Richview (7),22,1
2016,1,Willowridge-Martingrove-Richview (7),22,0
2017,1,Willowridge-Martingrove-Richview (7),22,0
2018,1,Willowridge-Martingrove-Richview (7),22,0
2019,1,Willowridge-Martingrove-Richview (7),22,0
2020,1,Willowridge-Martingrove-Richview (7),22,0
2016,2,Willowridge-Martingrove-Richview (7),22,0
2017,2,Willowridge-Martingrove-Richview (7),22,0
2018,2,Willowridge-Martingrove-Richview (7),22,0
2019,2,Willowridge-Martingrove-Richview (7),22,0
2020,2,Willowridge-Martingrove-Richview (7),22,0
2016,3,Willowridge-Martingrove-Richview (7),22,0
2017,3,Willowridge-Martingrove-Richview (7),22,0
2018,3,Willowridge-Martingrove-Richview (7),22,0
2019,3,Willowridge-Martingrove-Richview (7),22,0
2020,3,Willowridge-Martingrove-Richview (7),22,0
2016,0,Woburn (137),22,22
2017,0,Woburn (137),22,38
2018,0,Woburn (137),22,44
2019,0,Woburn (137),22,25
2020,0,Woburn (137),22,21
2016,1,Woburn (137),22,0
2017,1,Woburn (137),22,0
2018,1,Woburn (137),22,0
2019,1,Woburn (137),22,1
2020,1,Woburn (137),22,0
2016,2,Woburn (137),22,0
2017,2,Woburn (137),22,0
2018,2,Woburn (137),22,0
2019,2,Woburn (137),22,0
2020,2,Woburn (137),22,0
2016,3,Woburn (137),22,0
2017,3,Woburn (137),22,0
2018,3,Woburn (137),22,0
2019,3,Woburn (137),22,0
2020,3,Woburn (137),22,0
2016,0,Woodbine Corridor (64),22,1
2017,0,Woodbine Corridor (64),22,5
2018,0,Woodbine Corridor (64),22,3
2019,0,Woodbine Corridor (64),22,3
2020,0,Woodbine Corridor (64),22,2
2016,1,Woodbine Corridor (64),22,0
2017,1,Woodbine Corridor (64),22,0
2018,1,Woodbine Corridor (64),22,0
2019,1,Woodbine Corridor (64),22,0
2020,1,Woodbine Corridor (64),22,0
2016,2,Woodbine Corridor (64),22,0
2017,2,Woodbine Corridor (64),22,0
2018,2,Woodbine Corridor (64),22,0
2019,2,Woodbine Corridor (64),22,0
2020,2,Woodbine Corridor (64),22,0
2016,3,Woodbine Corridor (64),22,0
2017,3,Woodbine Corridor (64),22,0
2018,3,Woodbine Corridor (64),22,0
2019,3,Woodbine Corridor (64),22,0
2020,3,Woodbine Corridor (64),22,0
2016,0,Woodbine-Lumsden (60),22,1
2017,0,Woodbine-Lumsden (60),22,3
2018,0,Woodbine-Lumsden (60),22,2
2019,0,Woodbine-Lumsden (60),22,0
2020,0,Woodbine-Lumsden (60),22,1
2016,1,Woodbine-Lumsden (60),22,0
2017,1,Woodbine-Lumsden (60),22,0
2018,1,Woodbine-Lumsden (60),22,0
2019,1,Woodbine-Lumsden (60),22,0
2020,1,Woodbine-Lumsden (60),22,0
2016,2,Woodbine-Lumsden (60),22,0
2017,2,Woodbine-Lumsden (60),22,0
2018,2,Woodbine-Lumsden (60),22,0
2019,2,Woodbine-Lumsden (60),22,0
2020,2,Woodbine-Lumsden (60),22,0
2016,3,Woodbine-Lumsden (60),22,0
2017,3,Woodbine-Lumsden (60),22,0
2018,3,Woodbine-Lumsden (60),22,0
2019,3,Woodbine-Lumsden (60),22,0
2020,3,Woodbine-Lumsden (60),22,0
2016,0,Wychwood (94),22,3
2017,0,Wychwood (94),22,5
2018,0,Wychwood (94),22,5
2019,0,Wychwood (94),22,3
2020,0,Wychwood (94),22,5
2016,1,Wychwood (94),22,0
2017,1,Wychwood (94),22,0
2018,1,Wychwood (94),22,0
2019,1,Wychwood (94),22,0
2020,1,Wychwood (94),22,0
2016,2,Wychwood (94),22,0
2017,2,Wychwood (94),22,0
2018,2,Wychwood (94),22,0
2019,2,Wychwood (94),22,0
2020,2,Wychwood (94),22,0
2016,3,Wychwood (94),22,0
2017,3,Wychwood (94),22,0
2018,3,Wychwood (94),22,0
2019,3,Wychwood (94),22,0
2020,3,Wychwood (94),22,0
2016,0,Yonge-Eglinton (100),22,5
2017,0,Yonge-Eglinton (100),22,2
2018,0,Yonge-Eglinton (100),22,7
2019,0,Yonge-Eglinton (100),22,8
2020,0,Yonge-Eglinton (100),22,4
2016,1,Yonge-Eglinton (100),22,0
2017,1,Yonge-Eglinton (100),22,0
2018,1,Yonge-Eglinton (100),22,0
2019,1,Yonge-Eglinton (100),22,0
2020,1,Yonge-Eglinton (100),22,0
2016,2,Yonge-Eglinton (100),22,0
2017,2,Yonge-Eglinton (100),22,0
2018,2,Yonge-Eglinton (100),22,0
2019,2,Yonge-Eglinton (100),22,0
2020,2,Yonge-Eglinton (100),22,0
2016,3,Yonge-Eglinton (100),22,0
2017,3,Yonge-Eglinton (100),22,0
2018,3,Yonge-Eglinton (100),22,0
2019,3,Yonge-Eglinton (100),22,0
2020,3,Yonge-Eglinton (100),22,0
2016,0,Yonge-St.Clair (97),22,5
2017,0,Yonge-St.Clair (97),22,6
2018,0,Yonge-St.Clair (97),22,13
2019,0,Yonge-St.Clair (97),22,6
2020,0,Yonge-St.Clair (97),22,3
2016,1,Yonge-St.Clair (97),22,0
2017,1,Yonge-St.Clair (97),22,0
2018,1,Yonge-St.Clair (97),22,0
2019,1,Yonge-St.Clair (97),22,0
2020,1,Yonge-St.Clair (97),22,0
2016,2,Yonge-St.Clair (97),22,0
2017,2,Yonge-St.Clair (97),22,0
2018,2,Yonge-St.Clair (97),22,0
2019,2,Yonge-St.Clair (97),22,0
2020,2,Yonge-St.Clair (97),22,0
2016,3,Yonge-St.Clair (97),22,0
2017,3,Yonge-St.Clair (97),22,0
2018,3,Yonge-St.Clair (97),22,0
2019,3,Yonge-St.Clair (97),22,0
2020,3,Yonge-St.Clair (97),22,0
2016,0,York University Heights (27),22,37
2017,0,York University Heights (27),22,25
2018,0,York University Heights (27),22,26
2019,0,York University Heights (27),22,33
2020,0,York University Heights (27),22,24
2016,1,York University Heights (27),22,0
2017,1,York University Heights (27),22,1
2018,1,York University Heights (27),22,0
2019,1,York University Heights (27),22,0
2020,1,York University Heights (27),22,0
2016,2,York University Heights (27),22,0
2017,2,York University Heights (27),22,0
2018,2,York University Heights (27),22,0
2019,2,York University Heights (27),22,0
2020,2,York University Heights (27),22,0
2016,3,York University Heights (27),22,0
2017,3,York University Heights (27),22,0
2018,3,York University Heights (27),22,0
2019,3,York University Heights (27),22,0
2020,3,York University Heights (27),22,0
2016,0,Yorkdale-Glen Park (31),22,14
2017,0,Yorkdale-Glen Park (31),22,24
2018,0,Yorkdale-Glen Park (31),22,22
2019,0,Yorkdale-Glen Park (31),22,12
2020,0,Yorkdale-Glen Park (31),22,10
2016,1,Yorkdale-Glen Park (31),22,0
2017,1,Yorkdale-Glen Park (31),22,0
2018,1,Yorkdale-Glen Park (31),22,0
2019,1,Yorkdale-Glen Park (31),22,0
2020,1,Yorkdale-Glen Park (31),22,0
2016,2,Yorkdale-Glen Park (31),22,0
2017,2,Yorkdale-Glen Park (31),22,0
2018,2,Yorkdale-Glen Park (31),22,0
2019,2,Yorkdale-Glen Park (31),22,0
2020,2,Yorkdale-Glen Park (31),22,0
2016,3,Yorkdale-Glen Park (31),22,0
2017,3,Yorkdale-Glen Park (31),22,0
2018,3,Yorkdale-Glen Park (31),22,0
2019,3,Yorkdale-Glen Park (31),22,0
2020,3,Yorkdale-Glen Park (31),22,0
2016,0,Agincourt North (129),23,7
2017,0,Agincourt North (129),23,8
2018,0,Agincourt North (129),23,11
2019,0,Agincourt North (129),23,8
2020,0,Agincourt North (129),23,3
2016,1,Agincourt North (129),23,0
2017,1,Agincourt North (129),23,0
2018,1,Agincourt North (129),23,0
2019,1,Agincourt North (129),23,0
2020,1,Agincourt North (129),23,0
2016,2,Agincourt North (129),23,0
2017,2,Agincourt North (129),23,0
2018,2,Agincourt North (129),23,0
2019,2,Agincourt North (129),23,0
2020,2,Agincourt North (129),23,0
2016,3,Agincourt North (129),23,0
2017,3,Agincourt North (129),23,0
2018,3,Agincourt North (129),23,0
2019,3,Agincourt North (129),23,0
2020,3,Agincourt North (129),23,0
2016,0,Agincourt South-Malvern West (128),23,16
2017,0,Agincourt South-Malvern West (128),23,6
2018,0,Agincourt South-Malvern West (128),23,17
2019,0,Agincourt South-Malvern West (128),23,11
2020,0,Agincourt South-Malvern West (128),23,7
2016,1,Agincourt South-Malvern West (128),23,0
2017,1,Agincourt South-Malvern West (128),23,0
2018,1,Agincourt South-Malvern West (128),23,0
2019,1,Agincourt South-Malvern West (128),23,0
2020,1,Agincourt South-Malvern West (128),23,0
2016,2,Agincourt South-Malvern West (128),23,0
2017,2,Agincourt South-Malvern West (128),23,0
2018,2,Agincourt South-Malvern West (128),23,0
2019,2,Agincourt South-Malvern West (128),23,0
2020,2,Agincourt South-Malvern West (128),23,0
2016,3,Agincourt South-Malvern West (128),23,0
2017,3,Agincourt South-Malvern West (128),23,0
2018,3,Agincourt South-Malvern West (128),23,0
2019,3,Agincourt South-Malvern West (128),23,0
2020,3,Agincourt South-Malvern West (128),23,0
